"","team","season","game_type","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified","bye","week_diff"
"37863","TEN",2017,"REG",15,"00-0027868","LB","Derrick Morgan","Derrick","Morgan","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-15T13:13:52Z",8,7
"37864","TEN",2017,"REG",16,"00-0030411","CB","Logan Ryan","Logan","Ryan","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2017-12-22T11:55:30Z",8,8
"37867","TEN",2017,"REG",3,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-09-22T11:27:26Z",8,-5
"37869","TEN",2017,"REG",10,"00-0030020","S","Brynden Trawick","Brynden","Trawick","Neck","","Questionable","Neck","","Limited Participation in Practice","2017-11-10T11:35:23Z",8,2
"37871","TEN",2017,"REG",15,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Back","","Questionable","Back","","Did Not Participate In Practice","2017-12-15T13:13:33Z",8,7
"37874","TEN",2017,"REG",17,"00-0030411","CB","Logan Ryan","Logan","Ryan","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2017-12-29T10:53:27Z",8,9
"37877","TEN",2017,"REG",7,"00-0028009","RB","DeMarco Murray","DeMarco","Murray","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-20T11:47:02Z",8,-1
"37880","TEN",2017,"REG",10,"00-0032043","G","Quinton Spain","Quinton","Spain","Toe","","Out","Toe","","Did Not Participate In Practice","2017-11-10T11:35:37Z",8,2
"37883","TEN",2017,"REG",2,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-09-15T10:33:09Z",8,-6
"37885","TEN",2017,"REG",17,"00-0028009","RB","DeMarco Murray","DeMarco","Murray","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-29T10:53:37Z",8,9
"37889","TEN",2017,"REG",6,"00-0032268","QB","Marcus Mariota","Marcus","Mariota","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-14T11:53:56Z",8,-2
"37890","TEN",2017,"REG",13,"00-0029580","WR","Rishard Matthews","Rishard","Matthews","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-12-01T11:19:43Z",8,5
"37893","TEN",2017,"REG",5,"00-0032268","QB","Marcus Mariota","Marcus","Mariota","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-06T10:59:01Z",8,-3
"37895","TEN",2017,"REG",14,"00-0027868","LB","Derrick Morgan","Derrick","Morgan","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-08T10:13:16Z",8,6
"37896","TEN",2017,"REG",3,"00-0028009","RB","DeMarco Murray","DeMarco","Murray","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-09-22T11:27:19Z",8,-5
"37898","TEN",2017,"REG",7,"00-0033871","WR","Corey Davis","Corey","Davis","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-20T11:47:14Z",8,-1
"37899","TEN",2017,"REG",7,"00-0024389","TE","Delanie Walker","Delanie","Walker","Calf","","Questionable","Calf","","Did Not Participate In Practice","2017-10-20T11:47:02Z",8,-1
"37900","TEN",2017,"REG",7,"00-0027868","LB","Derrick Morgan","Derrick","Morgan","Abdomen","","Questionable","Abdomen","","Limited Participation in Practice","2017-10-20T11:47:02Z",8,-1
"37905","TEN",2017,"REG",15,"00-0028987","TE","Phillip Supernaw","Phillip","Supernaw","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-15T13:13:33Z",8,7
"37907","TEN",2017,"REG",6,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-14T11:54:03Z",8,-2
"37909","TEN",2017,"REG",6,"00-0029794","LB","Daren Bates","Daren","Bates","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-10-14T11:53:56Z",8,-2
"37910","TEN",2017,"REG",12,"00-0029580","WR","Rishard Matthews","Rishard","Matthews","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2017-11-24T10:33:20Z",8,4
"37911","TEN",2017,"REG",5,"00-0033871","WR","Corey Davis","Corey","Davis","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-06T10:59:15Z",8,-3
"37913","TEN",2017,"REG",5,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-06T10:59:08Z",8,-3
"37916","TEN",2017,"REG",6,"00-0033871","WR","Corey Davis","Corey","Davis","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-14T11:54:09Z",8,-2
"37917","TEN",2017,"REG",3,"00-0033871","WR","Corey Davis","Corey","Davis","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-09-22T11:27:35Z",8,-5
"37920","TEN",2017,"REG",7,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-10-20T11:47:08Z",8,-1
"37922","TEN",2017,"REG",4,"00-0028015","DT","Jurrell Casey","Jurrell","Casey","Groin","","Questionable","Groin","","Limited Participation in Practice","2017-09-29T11:55:49Z",8,-4
"37923","TEN",2017,"REG",4,"00-0033871","WR","Corey Davis","Corey","Davis","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-09-29T11:56:14Z",8,-4
"37925","TEN",2017,"REG",4,"00-0030538","S","Johnathan Cyprien","Johnathan","Cyprien","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-09-29T11:56:06Z",8,-4
"37929","WAS",2017,"REG",6,"00-0032371","RB","Rob Kelley","Rob","Kelley","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2017-10-13T12:29:07Z",5,1
"37931","WAS",2017,"REG",6,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Did Not Participate In Practice","2017-10-13T12:28:50Z",5,1
"37932","WAS",2017,"REG",16,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Questionable","Toe","","Limited Participation in Practice","2017-12-22T11:29:07Z",5,11
"37933","WAS",2017,"REG",7,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37935","WAS",2017,"REG",14,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"37937","WAS",2017,"REG",10,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Questionable","Core Muscle","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"37938","WAS",2017,"REG",4,"00-0030472","TE","Jordan Reed","Jordan","Reed","Rib","Sternum","Questionable","Rib","Sternum","Limited Participation in Practice","2017-09-30T11:10:32Z",5,-1
"37939","WAS",2017,"REG",7,"00-0028022","LB","Mason Foster","Mason","Foster","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37940","WAS",2017,"REG",7,"00-0032350","S","Stefan McClure","Stefan","McClure","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37942","WAS",2017,"REG",9,"00-0032371","RB","Rob Kelley","Rob","Kelley","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-11-03T11:05:40Z",5,4
"37943","WAS",2017,"REG",16,"00-0031330","T","Morgan Moses","Morgan","Moses","Illness","Ankle","Questionable","Illness","Ankle","Limited Participation in Practice","2017-12-22T11:29:07Z",5,11
"37945","WAS",2017,"REG",7,"00-0031052","CB","Bashaud Breeland","Bashaud","Breeland","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37947","WAS",2017,"REG",4,"00-0032371","RB","Rob Kelley","Rob","Kelley","Rib","","Questionable","Rib","","Limited Participation in Practice","2017-09-30T11:10:32Z",5,-1
"37948","WAS",2017,"REG",12,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-11-22T10:21:34Z",5,7
"37949","WAS",2017,"REG",12,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-11-22T10:21:46Z",5,7
"37950","WAS",2017,"REG",7,"00-0032371","RB","Rob Kelley","Rob","Kelley","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37952","WAS",2017,"REG",9,"00-0031052","CB","Bashaud Breeland","Bashaud","Breeland","Knee","Groin","Questionable","Knee","Groin","Limited Participation in Practice","2017-11-03T11:05:40Z",5,4
"37953","WAS",2017,"REG",12,"00-0032369","DE","Anthony Lanier","Anthony","Lanier","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37954","WAS",2017,"REG",2,"00-0032760","WR","Josh Doctson","Josh","Doctson","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-09-15T10:56:18Z",5,-3
"37955","WAS",2017,"REG",12,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Questionable","Core Muscle","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37957","WAS",2017,"REG",6,"00-0031844","S","Deshazor Everett","Deshazor","Everett","Hamstring","","Doubtful","Hamstring","","Did Not Participate In Practice","2017-10-13T12:29:03Z",5,1
"37958","WAS",2017,"REG",13,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"37959","WAS",2017,"REG",11,"00-0029566","LB","Zach Brown","Zach","Brown","Achilles","","Questionable","Achilles","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37960","WAS",2017,"REG",11,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37961","WAS",2017,"REG",11,"00-0032369","DE","Anthony Lanier","Anthony","Lanier","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37962","WAS",2017,"REG",7,"00-0029285","CB","Josh Norman","Josh","Norman","Rib","","Out","Rib","","Did Not Participate In Practice","2017-10-21T10:44:53Z",5,2
"37964","WAS",2017,"REG",10,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"37965","WAS",2017,"REG",11,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37966","WAS",2017,"REG",14,"00-0029566","LB","Zach Brown","Zach","Brown","Hamstring","Achilles","Questionable","Hamstring","Achilles","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"37967","WAS",2017,"REG",14,"00-0031330","T","Morgan Moses","Morgan","Moses","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"37968","WAS",2017,"REG",14,"00-0033529","C","Chase Roullier","Chase","Roullier","Hand","","Questionable","Hand","","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"37969","WAS",2017,"REG",9,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Shoulder","Shoulder","Questionable","Shoulder","Shoulder","Limited Participation in Practice","2017-11-03T11:05:40Z",5,4
"37970","WAS",2017,"REG",15,"00-0033529","C","Chase Roullier","Chase","Roullier","Hand","","Questionable","Hand","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"37971","WAS",2017,"REG",12,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37972","WAS",2017,"REG",10,"00-0029640","WR","Brian Quick","Brian","Quick","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"37973","WAS",2017,"REG",12,"00-0033529","C","Chase Roullier","Chase","Roullier","Hand","","Out","Hand","","Did Not Participate In Practice","2017-11-22T10:21:51Z",5,7
"37975","WAS",2017,"REG",16,"00-0033084","CB","Kendall Fuller","Kendall","Fuller","Foot","","Questionable","Foot","","Limited Participation in Practice","2017-12-22T11:29:07Z",5,11
"37976","WAS",2017,"REG",14,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-12-08T11:09:22Z",5,9
"37977","WAS",2017,"REG",12,"00-0032781","DE","Matt Ioannidis","Matt","Ioannidis","Hand","Thigh","Questionable","Hand","Thigh","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37978","WAS",2017,"REG",8,"00-0031935","LB","Preston Smith","Preston","Smith","Groin","","Questionable","Groin","","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"37983","WAS",2017,"REG",7,"00-0031844","S","Deshazor Everett","Deshazor","Everett","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-21T10:44:24Z",5,2
"37984","WAS",2017,"REG",4,"00-0028022","LB","Mason Foster","Mason","Foster","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-09-30T11:10:32Z",5,-1
"37985","WAS",2017,"REG",12,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Out","Toe","","Did Not Participate In Practice","2017-11-22T10:21:30Z",5,7
"37986","WAS",2017,"REG",6,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Out","Core Muscle","","Did Not Participate In Practice","2017-10-13T12:29:30Z",5,1
"37987","WAS",2017,"REG",9,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Doubtful","Core Muscle","","Did Not Participate In Practice","2017-11-03T11:06:37Z",5,4
"37988","WAS",2017,"REG",14,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-12-08T11:09:18Z",5,9
"37990","WAS",2017,"REG",12,"00-0031068","WR","Ryan Grant","Ryan","Grant","Calf","","Questionable","Calf","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37991","WAS",2017,"REG",11,"00-0027694","G","Shawn Lauvao","Shawn","Lauvao","Stinger","","Questionable","Stinger","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37992","WAS",2017,"REG",12,"00-0029566","LB","Zach Brown","Zach","Brown","Achilles","","Questionable","Achilles","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37993","WAS",2017,"REG",11,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Questionable","Core Muscle","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37994","WAS",2017,"REG",11,"00-0028093","TE","Niles Paul","Niles","Paul","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37995","WAS",2017,"REG",11,"00-0029640","WR","Brian Quick","Brian","Quick","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"37996","WAS",2017,"REG",10,"00-0027694","G","Shawn Lauvao","Shawn","Lauvao","Stinger","","Questionable","Stinger","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"37997","WAS",2017,"REG",10,"00-0031047","C","Spencer Long","Spencer","Long","Knee","Knee","Questionable","Knee","Knee","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"37998","WAS",2017,"REG",12,"00-0033526","RB","Samaje Perine","Samaje","Perine","Finger","","Questionable","Finger","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"37999","WAS",2017,"REG",10,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"38001","WAS",2017,"REG",11,"00-0032781","DE","Matt Ioannidis","Matt","Ioannidis","Hand","","Questionable","Hand","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"38002","WAS",2017,"REG",9,"00-0031941","WR","Jamison Crowder","Jamison","Crowder","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2017-11-03T11:05:40Z",5,4
"38003","WAS",2017,"REG",16,"00-0031941","WR","Jamison Crowder","Jamison","Crowder","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-12-22T11:29:07Z",5,11
"38004","WAS",2017,"REG",16,"00-0033526","RB","Samaje Perine","Samaje","Perine","Groin","","Questionable","Groin","","Did Not Participate In Practice","2017-12-22T11:29:07Z",5,11
"38005","WAS",2017,"REG",8,"00-0029285","CB","Josh Norman","Josh","Norman","Rib","","Questionable","Rib","","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38006","WAS",2017,"REG",13,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38007","WAS",2017,"REG",14,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Questionable","Toe","","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"38008","WAS",2017,"REG",17,"00-0033530","WR","Robert Davis","Robert","Davis","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-12-29T10:32:03Z",5,12
"38009","WAS",2017,"REG",8,"00-0031047","C","Spencer Long","Spencer","Long","Knee","Knee","Out","Knee","Knee","Did Not Participate In Practice","2017-10-27T11:56:26Z",5,3
"38010","WAS",2017,"REG",14,"00-0031945","LB","Martrell Spaight","Martrell","Spaight","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-08T11:08:55Z",5,9
"38011","WAS",2017,"REG",9,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-03T11:05:40Z",5,4
"38012","WAS",2017,"REG",9,"00-0031945","LB","Martrell Spaight","Martrell","Spaight","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-11-03T11:05:40Z",5,4
"38013","WAS",2017,"REG",10,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"38017","WAS",2017,"REG",8,"00-0031330","T","Morgan Moses","Morgan","Moses","Ankle","Ankle","Questionable","Ankle","Ankle","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38020","WAS",2017,"REG",13,"00-0031945","LB","Martrell Spaight","Martrell","Spaight","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38023","WAS",2017,"REG",7,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Out","Core Muscle","","Did Not Participate In Practice","2017-10-21T10:44:41Z",5,2
"38025","WAS",2017,"REG",7,"00-0033253","G","Tyler Catalina","Tyler","Catalina","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-10-21T10:44:45Z",5,2
"38026","WAS",2017,"REG",11,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-11-17T10:46:24Z",5,6
"38029","WAS",2017,"REG",14,"00-0032362","WR","Maurice Harris","Maurice","Harris","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-12-08T11:09:14Z",5,9
"38031","WAS",2017,"REG",16,"00-0032362","WR","Maurice Harris","Maurice","Harris","Back","","Questionable","Back","","Did Not Participate In Practice","2017-12-22T11:29:07Z",5,11
"38032","WAS",2017,"REG",13,"00-0031330","T","Morgan Moses","Morgan","Moses","Knee","Ankle, Ankle","Questionable","Knee","Ankle, Ankle","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38033","WAS",2017,"REG",15,"00-0029566","LB","Zach Brown","Zach","Brown","Illness","Toe, Achilles, Hip","Out","Illness","Toe, Achilles, Hip","Did Not Participate In Practice","2017-12-15T11:32:06Z",5,10
"38034","WAS",2017,"REG",15,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-12-15T11:32:10Z",5,10
"38035","WAS",2017,"REG",12,"00-0031330","T","Morgan Moses","Morgan","Moses","Eye","Ankle, Ankle","Questionable","Eye","Ankle, Ankle","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"38038","WAS",2017,"REG",11,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"38041","WAS",2017,"REG",11,"00-0031068","WR","Ryan Grant","Ryan","Grant","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"38042","WAS",2017,"REG",12,"00-0031945","LB","Martrell Spaight","Martrell","Spaight","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2017-11-22T10:20:31Z",5,7
"38043","WAS",2017,"REG",17,"00-0027008","DT","Ziggy Hood","Ziggy","Hood","Elbow","","Out","Elbow","","Did Not Participate In Practice","2017-12-29T10:32:22Z",5,12
"38047","WAS",2017,"REG",17,"00-0033277","G","Kyle Kalis","Kyle","Kalis","Ankle","Back","Questionable","Ankle","Back","Did Not Participate In Practice","2017-12-29T10:32:03Z",5,12
"38049","WAS",2017,"REG",17,"00-0032362","WR","Maurice Harris","Maurice","Harris","Back","","Questionable","Back","","Limited Participation in Practice","2017-12-29T10:32:03Z",5,12
"38050","WAS",2017,"REG",17,"00-0031945","LB","Martrell Spaight","Martrell","Spaight","Illness","Ankle","Questionable","Illness","Ankle","Limited Participation in Practice","2017-12-29T10:32:03Z",5,12
"38051","WAS",2017,"REG",13,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-11-29T10:37:51Z",5,8
"38052","WAS",2017,"REG",13,"00-0033529","C","Chase Roullier","Chase","Roullier","Hand","","Out","Hand","","Did Not Participate In Practice","2017-11-29T10:38:03Z",5,8
"38053","WAS",2017,"REG",15,"00-0031330","T","Morgan Moses","Morgan","Moses","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"38054","WAS",2017,"REG",17,"00-0033525","LB","Ryan Anderson","Ryan","Anderson","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-29T10:32:10Z",5,12
"38055","WAS",2017,"REG",17,"00-0029566","LB","Zach Brown","Zach","Brown","Illness","Knee, Achilles","Out","Illness","Knee, Achilles","Did Not Participate In Practice","2017-12-29T10:32:14Z",5,12
"38056","WAS",2017,"REG",8,"00-0033918","CB","Fabian Moreau","Fabian","Moreau","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38058","WAS",2017,"REG",3,"00-0030472","TE","Jordan Reed","Jordan","Reed","Rib","Sternum","Questionable","Rib","Sternum","Limited Participation in Practice","2017-09-22T11:57:56Z",5,-2
"38061","WAS",2017,"REG",1,"00-0031941","WR","Jamison Crowder","Jamison","Crowder","Hip","","Questionable","Hip","","Limited Participation in Practice","2017-09-08T11:21:51Z",5,-4
"38066","WAS",2017,"REG",6,"00-0029285","CB","Josh Norman","Josh","Norman","Rib","","Out","Rib","","Did Not Participate In Practice","2017-10-13T12:29:26Z",5,1
"38067","WAS",2017,"REG",11,"00-0032007","CB","Quinton Dunbar","Quinton","Dunbar","Illness","","Questionable","Illness","","Did Not Participate In Practice","2017-11-17T10:45:32Z",5,6
"38069","WAS",2017,"REG",11,"00-0022923","S","DeAngelo Hall","DeAngelo","Hall","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-17T10:45:32Z",5,6
"38070","WAS",2017,"REG",9,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2017-11-03T11:06:43Z",5,4
"38071","WAS",2017,"REG",16,"00-0033384","RB","LeShun Daniels","LeShun","Daniels","Hand","","Out","Hand","","Did Not Participate In Practice","2017-12-22T11:29:30Z",5,11
"38072","WAS",2017,"REG",3,"00-0029285","CB","Josh Norman","Josh","Norman","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-09-22T11:57:56Z",5,-2
"38073","WAS",2017,"REG",1,"00-0033525","LB","Ryan Anderson","Ryan","Anderson","Stinger","Neck","Questionable","Stinger","Neck","Limited Participation in Practice","2017-09-08T11:21:51Z",5,-4
"38075","WAS",2017,"REG",1,"00-0031047","C","Spencer Long","Spencer","Long","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-09-08T11:21:51Z",5,-4
"38078","WAS",2017,"REG",9,"00-0032781","DE","Matt Ioannidis","Matt","Ioannidis","Hand","","Out","Hand","","Did Not Participate In Practice","2017-11-03T11:06:09Z",5,4
"38079","WAS",2017,"REG",9,"00-0027694","G","Shawn Lauvao","Shawn","Lauvao","Stinger","","Out","Stinger","","Did Not Participate In Practice","2017-11-03T11:06:15Z",5,4
"38081","WAS",2017,"REG",9,"00-0031047","C","Spencer Long","Spencer","Long","Knee","Knee","Doubtful","Knee","Knee","Did Not Participate In Practice","2017-11-03T11:06:32Z",5,4
"38082","WAS",2017,"REG",16,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-22T11:29:37Z",5,11
"38083","WAS",2017,"REG",8,"00-0031844","S","Deshazor Everett","Deshazor","Everett","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38084","WAS",2017,"REG",9,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2017-11-03T11:06:26Z",5,4
"38085","WAS",2017,"REG",16,"00-0029566","LB","Zach Brown","Zach","Brown","Achilles","Toe, Hamstring","Out","Achilles","Toe, Hamstring","Did Not Participate In Practice","2017-12-22T11:29:20Z",5,11
"38086","WAS",2017,"REG",13,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Questionable","Core Muscle","","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38090","WAS",2017,"REG",8,"00-0028022","LB","Mason Foster","Mason","Foster","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2017-10-27T11:56:36Z",5,3
"38091","WAS",2017,"REG",8,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Out","Core Muscle","","Did Not Participate In Practice","2017-10-27T11:56:30Z",5,3
"38092","WAS",2017,"REG",8,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Knee","Back","Questionable","Knee","Back","Did Not Participate In Practice","2017-10-27T11:56:06Z",5,3
"38093","WAS",2017,"REG",13,"00-0029566","LB","Zach Brown","Zach","Brown","Shoulder","Achilles","Questionable","Shoulder","Achilles","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38094","WAS",2017,"REG",13,"00-0032781","DE","Matt Ioannidis","Matt","Ioannidis","Hand","Ankle","Questionable","Hand","Ankle","Limited Participation in Practice","2017-11-29T10:36:40Z",5,8
"38097","WAS",2017,"REG",8,"00-0033253","G","Tyler Catalina","Tyler","Catalina","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38098","WAS",2017,"REG",16,"00-0033525","LB","Ryan Anderson","Ryan","Anderson","Knee","","Out","Knee","","Did Not Participate In Practice","2017-12-22T11:29:14Z",5,11
"38101","WAS",2017,"REG",10,"00-0027756","DT","Arthur Jones","Arthur","Jones","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2017-11-10T11:18:53Z",5,5
